Japan, Deaths (period 1x1), 	Last modified: 01 Apr 2019;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  1947           0             93851.04       111733.55       205584.59
  1947           1             27697.99        29649.24        57347.23
  1947           2             14684.77        14951.27        29636.04
  1947           3             11060.38        11399.93        22460.31
  1947           4              6699.28         7293.91        13993.19
  1947           5              4808.51         5212.37        10020.88
  1947           6              3449.23         3771.61         7220.84
  1947           7              2474.32         2922.57         5396.89
  1947           8              1765.66         2025.48         3791.14
  1947           9              1745.63         1960.40         3706.03
  1947          10              1586.49         1773.16         3359.65
  1947          11              1528.43         1593.95         3122.38
  1947          12              1573.48         1499.83         3073.31
  1947          13              1612.52         1566.91         3179.43
  1947          14              2041.91         1794.19         3836.10
  1947          15              2699.54         2320.84         5020.38
  1947          16              3042.86         2722.32         5765.18
  1947          17              3614.39         3435.20         7049.59
  1947          18              4226.97         4346.31         8573.28
  1947          19              4914.61         5272.44        10187.05
  1947          20              5441.10         5816.11        11257.21
  1947          21              5621.28         6074.43        11695.71
  1947          22              5385.05         5819.11        11204.16
  1947          23              5468.13         5446.66        10914.79
  1947          24              5342.01         4891.98        10233.99
  1947          25              5048.74         4554.56         9603.30
  1947          26              4764.47         4378.36         9142.83
  1947          27              4502.23         4233.17         8735.40
  1947          28              4016.77         3737.57         7754.34
  1947          29              4054.81         3886.75         7941.56
  1947          30              4022.77         3788.63         7811.40
  1947          31              3937.69         3819.66         7757.35
  1947          32              3883.65         4016.91         7900.56
  1947          33              3894.65         4046.95         7941.60
  1947          34              3730.50         3889.75         7620.25
  1947          35              3694.47         3940.82         7635.29
  1947          36              3671.45         3937.81         7609.26
  1947          37              3642.41         4091.00         7733.41
  1947          38              3507.29         4023.91         7531.20
  1947          39              3547.33         3986.88         7534.21
  1947          40              3295.09         4060.96         7356.05
  1947          41              3178.98         3837.70         7016.68
  1947          42              3336.13         3945.82         7281.95
  1947          43              3200.00         4203.13         7403.13
  1947          44              3284.08         4517.52         7801.60
  1947          45              3347.14         4623.65         7970.79
  1947          46              3389.18         4709.75         8098.93
  1947          47              3413.20         4798.87         8212.07
  1947          48              3348.14         4811.88         8160.02
  1947          49              3639.41         5150.29         8789.70
  1947          50              3684.46         4992.10         8676.56
  1947          51              3718.48         5397.59         9116.07
  1947          52              3811.58         5591.83         9403.41
  1947          53              3843.61         5770.06         9613.67
  1947          54              3883.64         5889.20         9772.84
  1947          55              3850.61         5838.13         9688.74
  1947          56              4051.80         5979.31        10031.11
  1947          57              4550.26         6992.55        11542.81
  1947          58              5066.75         7668.37        12735.12
  1947          59              4965.66         7299.92        12265.58
  1947          60              5474.14         7884.63        13358.77
  1947          61              5360.03         7470.13        12830.16
  1947          62              5960.59         8069.87        14030.46
  1947          63              6436.03         8440.32        14876.35
  1947          64              6755.34         8779.73        15535.07
  1947          65              7094.66         9292.36        16387.02
  1947          66              7438.97         9317.38        16756.35
  1947          67              7464.00         9374.45        16838.45
  1947          68              8141.64         9691.85        17833.49
  1947          69              8280.77         9437.53        17718.30
  1947          70              8923.37         9826.00        18749.37
  1947          71              9054.49         9230.28        18284.77
  1947          72              8439.92         8763.71        17203.63
  1947          73              8659.12         8416.29        17075.41
  1947          74              8203.70         7601.29        15804.99
  1947          75              7632.16         6957.50        14589.66
  1947          76              6756.34         5778.06        12534.40
  1947          77              6587.18         5353.55        11940.73
  1947          78              6934.50         5645.90        12580.40
  1947          79              6885.45         5165.31        12050.76
  1947          80              6075.70         4201.13        10276.83
  1947          81              5828.46         3997.89         9826.35
  1947          82              5499.16         3522.30         9021.46
  1947          83              4690.41         2795.42         7485.83
  1947          84              3222.02         1872.29         5094.31
  1947          85              2647.48         1533.88         4181.36
  1947          86              2328.19         1326.62         3654.81
  1947          87              2014.89         1101.34         3116.23
  1947          88              1669.57          852.04         2521.61
  1947          89              1402.31          669.82         2072.13
  1947          90              1102.04          468.57         1570.61
  1947          91               767.72          362.45         1130.17
  1947          92               591.55          239.29          830.84
  1947          93               405.38          165.20          570.58
  1947          94               255.24          117.15          372.39
  1947          95               171.16           84.10          255.26
  1947          96               104.09           43.06          147.15
  1947          97                76.08           30.03          106.11
  1947          98                59.06           29.03           88.09
  1947          99                19.02           25.03           44.05
  1947         100                10.00           14.02           24.02
  1947         101                10.01            2.00           12.01
  1947         102                 4.00            3.00            7.00
  1947         103                 4.00            2.00            6.00
  1947         104                 4.00            0.00            4.00
  1947         105                 3.00            2.00            5.00
  1947         106                 1.00            2.00            3.00
  1947         107                 0.00            1.00            1.00
  1947         108                 0.00            0.00            0.00
  1947         109                 1.00            0.00            1.00
  1947         110+                6.00            6.00           12.00
  1948           0             74677.49        90860.74       165538.23
  1948           1             20037.54        21698.52        41736.06
  1948           2              7853.31         8184.36        16037.67
  1948           3              5833.94         6249.62        12083.56
  1948           4              4741.21         5059.55         9800.76
  1948           5              3076.08         3490.14         6566.22
  1948           6              2471.68         2902.62         5374.30
  1948           7              1977.33         2390.15         4367.48
  1948           8              1536.04         1822.64         3358.68
  1948           9              1214.82         1427.28         2642.10
  1948          10              1258.85         1498.35         2757.20
  1948          11              1240.84         1277.14         2517.98
  1948          12              1297.87         1314.18         2612.05
  1948          13              1448.98         1265.14         2714.12
  1948          14              1590.07         1439.30         3029.37
  1948          15              2105.42         1778.60         3884.02
  1948          16              2520.70         2268.04         4788.74
  1948          17              3009.03         2850.56         5859.59
  1948          18              3334.25         3442.09         6776.34
  1948          19              4038.73         4250.83         8289.56
  1948          20              4593.11         4874.39         9467.50
  1948          21              5129.46         5255.72        10385.18
  1948          22              5248.55         5332.80        10581.35
  1948          23              5101.45         5256.73        10358.18
  1948          24              4955.35         4838.35         9793.70
  1948          25              4712.19         4330.89         9043.08
  1948          26              4447.00         3868.48         8315.48
  1948          27              4331.92         3906.51         8238.43
  1948          28              4059.74         3660.30         7720.04
  1948          29              3511.38         3413.07         6924.45
  1948          30              3475.35         3273.95         6749.30
  1948          31              3395.30         3372.03         6767.33
  1948          32              3449.33         3394.05         6843.38
  1948          33              3359.27         3475.12         6834.39
  1948          34              3371.28         3451.10         6822.38
  1948          35              3199.16         3326.99         6526.15
  1948          36              3422.32         3507.16         6929.48
  1948          37              3273.21         3410.07         6683.28
  1948          38              3227.18         3492.15         6719.33
  1948          39              3318.25         3527.17         6845.42
  1948          40              3293.22         3561.20         6854.42
  1948          41              3033.05         3619.26         6652.31
  1948          42              2796.89         3420.08         6216.97
  1948          43              2838.92         3558.20         6397.12
  1948          44              2973.01         3765.39         6738.40
  1948          45              3093.09         4049.64         7142.73
  1948          46              3216.17         4138.72         7354.89
  1948          47              3174.14         4170.75         7344.89
  1948          48              3214.18         4281.85         7496.03
  1948          49              3174.14         4397.96         7572.10
  1948          50              3416.31         4799.31         8215.62
  1948          51              3331.25         4569.12         7900.37
  1948          52              3690.49         4977.48         8667.97
  1948          53              3590.42         5147.63         8738.05
  1948          54              3634.46         5236.71         8871.17
  1948          55              3636.46         5388.84         9025.30
  1948          56              3851.60         5320.79         9172.39
  1948          57              3969.68         5551.00         9520.68
  1948          58              4649.14         6479.83        11128.97
  1948          59              4604.12         6832.15        11436.27
  1948          60              4732.20         6694.02        11426.22
  1948          61              4906.31         6812.13        11718.44
  1948          62              4875.29         6665.00        11540.29
  1948          63              5495.72         7094.38        12590.10
  1948          64              5944.02         7409.66        13353.68
  1948          65              6212.20         7550.79        13762.99
  1948          66              6622.48         7695.93        14318.41
  1948          67              6975.72         8049.24        15024.96
  1948          68              6844.63         7956.16        14800.79
  1948          69              7514.08         8218.39        15732.47
  1948          70              7415.02         7795.02        15210.04
  1948          71              8011.42         8001.19        16012.61
  1948          72              7867.32         7773.99        15641.31
  1948          73              7583.13         7000.30        14583.43
  1948          74              7461.04         6860.17        14321.21
  1948          75              7113.81         6020.42        13134.23
  1948          76              6448.36         5284.75        11733.11
  1948          77              5708.86         4624.16        10333.02
  1948          78              5473.70         4217.79         9691.49
  1948          79              5736.88         4111.70         9848.58
  1948          80              5520.73         3891.50         9412.23
  1948          81              4670.15         3151.84         7821.99
  1948          82              4490.04         2793.52         7283.56
  1948          83              4168.82         2516.26         6685.08
  1948          84              3443.33         1899.71         5343.04
  1948          85              2427.64         1335.20         3762.84
  1948          86              2004.36         1071.96         3076.32
  1948          87              1637.11          831.74         2468.85
  1948          88              1458.99          668.60         2127.59
  1948          89              1217.82          593.53         1811.35
  1948          90               899.61          426.38         1325.99
  1948          91               650.44          308.28          958.72
  1948          92               505.34          194.17          699.51
  1948          93               337.23          125.11          462.34
  1948          94               232.16           81.07          313.23
  1948          95               170.12           57.05          227.17
  1948          96                84.06           39.04          123.10
  1948          97                69.05           13.01           82.06
  1948          98                31.02           14.02           45.04
  1948          99                26.02           12.01           38.03
  1948         100                11.00            5.00           16.00
  1948         101                 3.00            2.00            5.00
  1948         102                 3.00            0.00            3.00
  1948         103                 3.00            1.00            4.00
  1948         104                 0.00            1.00            1.00
  1948         105                 1.00            0.00            1.00
  1948         106                 0.00            1.00            1.00
  1948         107                 1.00            1.00            2.00
  1948         108                 0.00            0.00            0.00
  1948         109                 0.00            0.00            0.00
  1948         110+                3.00            0.00            3.00
  1949           0             77059.89        91460.84       168520.73
  1949           1             22450.33        23417.95        45868.28
  1949           2             11445.21        12308.23        23753.44
  1949           3              5342.03         5870.49        11212.52
  1949           4              4105.79         4363.86         8469.65
  1949           5              3298.64         3642.55         6941.19
  1949           6              2360.46         2702.14         5062.60
  1949           7              1841.36         2161.92         4003.28
  1949           8              1506.29         1681.71         3188.00
  1949           9              1155.23         1324.56         2479.79
  1949          10              1008.20         1092.47         2100.67
  1949          11              1098.21         1124.48         2222.69
  1949          12              1136.21         1106.47         2242.68
  1949          13              1196.23         1185.50         2381.73
  1949          14              1383.27         1211.51         2594.78
  1949          15              1683.33         1435.61         3118.94
  1949          16              2197.43         1925.82         4123.25
  1949          17              2616.51         2461.04         5077.55
  1949          18              3003.58         2956.26         5959.84
  1949          19              3341.64         3519.50         6861.14
  1949          20              3739.72         4153.77         7893.49
  1949          21              4201.81         4383.86         8585.67
  1949          22              4539.88         4905.08         9444.96
  1949          23              4550.88         4867.06         9417.94
  1949          24              4430.86         4681.99         9112.85
  1949          25              4336.84         4185.78         8522.62
  1949          26              4103.79         3724.59         7828.38
  1949          27              3882.75         3403.44         7286.19
  1949          28              3915.75         3302.40         7218.15
  1949          29              3443.66         3290.40         6734.06
  1949          30              3149.61         2859.22         6008.83
  1949          31              3114.61         2931.25         6045.86
  1949          32              3151.61         2926.24         6077.85
  1949          33              3091.59         3051.30         6142.89
  1949          34              3067.59         3088.31         6155.90
  1949          35              3073.59         3173.34         6246.93
  1949          36              3078.59         3109.32         6187.91
  1949          37              3124.60         3180.35         6304.95
  1949          38              2909.56         3201.36         6110.92
  1949          39              3040.58         3276.39         6316.97
  1949          40              2966.57         3275.39         6241.96
  1949          41              3032.59         3423.46         6456.05
  1949          42              2853.55         3379.43         6232.98
  1949          43              2624.50         3326.41         5950.91
  1949          44              2657.51         3444.47         6101.98
  1949          45              2797.54         3584.53         6382.07
  1949          46              2933.57         3890.65         6824.22
  1949          47              3057.59         4236.79         7294.38
  1949          48              3197.61         4150.76         7348.37
  1949          49              3142.60         4313.83         7456.43
  1949          50              3208.62         4303.82         7512.44
  1949          51              3337.64         4730.01         8067.65
  1949          52              3275.63         4538.92         7814.55
  1949          53              3614.70         4917.09         8531.79
  1949          54              3574.69         5108.17         8682.86
  1949          55              3585.69         5256.23         8841.92
  1949          56              3723.72         5369.28         9093.00
  1949          57              3877.74         5476.33         9354.07
  1949          58              4127.80         5882.49        10010.29
  1949          59              4428.86         6485.76        10914.62
  1949          60              5000.96         6757.87        11758.83
  1949          61              4759.92         6779.88        11539.80
  1949          62              5206.01         7058.99        12265.00
  1949          63              5220.01         6914.94        12134.95
  1949          64              5704.10         7216.07        12920.17
  1949          65              6020.16         7408.14        13428.30
  1949          66              6481.25         7819.32        14300.57
  1949          67              6704.29         8162.46        14866.75
  1949          68              7100.38         8304.53        15404.91
  1949          69              7209.39         7937.37        15146.76
  1949          70              7581.46         8092.43        15673.89
  1949          71              7622.48         8020.41        15642.89
  1949          72              8184.58         8051.42        16236.00
  1949          73              8232.59         7657.25        15889.84
  1949          74              7626.48         7106.01        14732.49
  1949          75              7523.45         6749.86        14273.31
  1949          76              7219.39         5937.53        13156.92
  1949          77              6508.26         5347.27        11855.53
  1949          78              5665.10         4304.83         9969.93
  1949          79              5544.08         4161.77         9705.85
  1949          80              5634.09         3977.69         9611.78
  1949          81              5371.03         3736.58         9107.61
  1949          82              4643.90         2846.21         7490.11
  1949          83              4287.83         2691.14         6978.97
  1949          84              3927.76         2223.95         6151.71
  1949          85              3175.61         1800.77         4976.38
  1949          86              2266.44         1220.52         3486.96
  1949          87              1784.34          883.37         2667.71
  1949          88              1501.29          776.33         2277.62
  1949          89              1314.25          609.26         1923.51
  1949          90               927.18          484.21         1411.39
  1949          91               760.15          361.16         1121.31
  1949          92               595.11          224.10          819.21
  1949          93               409.08          158.07          567.15
  1949          94               269.05           99.05          368.10
  1949          95               171.03           79.03          250.06
  1949          96               103.02           45.02          148.04
  1949          97                73.02           35.02          108.04
  1949          98                44.00           12.00           56.00
  1949          99                22.00           10.00           32.00
  1949         100                17.00            7.00           24.00
  1949         101                 9.00            2.00           11.00
  1949         102                 4.00            0.00            4.00
  1949         103                 2.00            3.00            5.00
  1949         104                 2.00            0.00            2.00
  1949         105                 0.00            0.00            0.00
  1949         106                 1.00            0.00            1.00
  1949         107                 0.00            0.00            0.00
  1949         108                 0.00            1.00            1.00
  1949         109                 0.00            0.00            0.00
  1949         110+                1.00            0.00            1.00
  1950           0             64283.12        76284.89       140568.01
  1950           1             17691.16        18068.97        35760.13
  1950           2             11705.75        12468.20        24173.95
  1950           3              7448.75         7876.91        15325.66
  1950           4              3509.82         3648.81         7158.63
  1950           5              2760.65         2860.43         5621.08
  1950           6              2147.50         2602.29         4749.79
  1950           7              1649.39         2061.03         3710.42
  1950           8              1425.33         1703.84         3129.17
  1950           9              1206.29         1364.67         2570.96
  1950          10               974.23         1095.55         2069.78
  1950          11               901.22          922.46         1823.68
  1950          12               992.23          997.49         1989.72
  1950          13              1046.25          967.48         2013.73
  1950          14              1251.29         1067.53         2318.82
  1950          15              1413.33         1268.63         2681.96
  1950          16              1768.41         1565.78         3334.19
  1950          17              2092.49         2222.10         4314.59
  1950          18              2517.59         2565.28         5082.87
  1950          19              2777.65         3038.51         5816.16
  1950          20              2868.67         3267.63         6136.30
  1950          21              3316.78         3642.81         6959.59
  1950          22              3536.83         3757.87         7294.70
  1950          23              3746.88         3911.94         7658.82
  1950          24              3753.88         4081.03         7834.91
  1950          25              3528.83         3781.88         7310.71
  1950          26              3564.83         3453.72         7018.55
  1950          27              3378.80         2984.48         6363.28
  1950          28              3365.79         2807.39         6173.18
  1950          29              3180.75         2871.42         6052.17
  1950          30              3041.72         2682.33         5724.05
  1950          31              2652.62         2281.14         4933.76
  1950          32              2673.62         2453.22         5126.84
  1950          33              2725.64         2496.24         5221.88
  1950          34              2784.65         2634.31         5418.96
  1950          35              2802.65         2704.35         5507.00
  1950          36              2815.66         2772.38         5588.04
  1950          37              2729.65         2822.40         5552.05
  1950          38              2830.67         2838.41         5669.08
  1950          39              2867.67         3000.49         5868.16
  1950          40              2833.66         2962.47         5796.13
  1950          41              2814.66         3119.54         5934.20
  1950          42              2884.68         3181.58         6066.26
  1950          43              2623.61         3264.62         5888.23
  1950          44              2501.59         3158.57         5660.16
  1950          45              2753.65         3363.67         6117.32
  1950          46              2754.64         3448.71         6203.35
  1950          47              2944.69         3860.92         6805.61
  1950          48              3152.74         4104.04         7256.78
  1950          49              3172.75         4376.17         7548.92
  1950          50              3217.76         4323.15         7540.91
  1950          51              3221.76         4342.16         7563.92
  1950          52              3554.84         4822.40         8377.24
  1950          53              3385.80         4706.34         8092.14
  1950          54              3695.87         5125.55         8821.42
  1950          55              3576.84         5373.67         8950.51
  1950          56              3766.89         5484.73         9251.62
  1950          57              4047.95         5698.83         9746.78
  1950          58              4195.99         6137.05        10333.04
  1950          59              4146.98         6026.00        10172.98
  1950          60              4760.12         6716.34        11476.46
  1950          61              5172.21         7001.48        12173.69
  1950          62              5046.18         6977.47        12023.65
  1950          63              5710.34         7210.58        12920.92
  1950          64              5641.33         7139.54        12780.87
  1950          65              6003.41         7730.84        13734.25
  1950          66              6680.57         7977.96        14658.53
  1950          67              7022.65         8103.02        15125.67
  1950          68              7319.72         8516.23        15835.95
  1950          69              7764.83         8726.34        16491.17
  1950          70              7609.79         8429.18        16038.97
  1950          71              8277.95         8801.37        17079.32
  1950          72              8401.98         8625.29        17027.27
  1950          73              8678.04         8482.21        17160.25
  1950          74              8712.05         8102.02        16814.07
  1950          75              8242.94         7317.64        15560.58
  1950          76              8028.89         6895.43        14924.32
  1950          77              7445.75         6360.16        13805.91
  1950          78              6894.62         5483.72        12378.34
  1950          79              5817.37         4592.28        10409.65
  1950          80              5735.35         4046.01         9781.36
  1950          81              5725.35         3974.98         9700.33
  1950          82              5476.29         3637.81         9114.10
  1950          83              4500.06         2906.44         7406.50
  1950          84              4311.01         2451.22         6762.23
  1950          85              3795.89         2135.06         5930.95
  1950          86              2939.70         1704.85         4644.55
  1950          87              2170.51         1052.52         3223.03
  1950          88              1657.39          776.38         2433.77
  1950          89              1297.30          678.33         1975.63
  1950          90              1140.27          513.26         1653.53
  1950          91               863.21          385.19         1248.40
  1950          92               681.16          314.16          995.32
  1950          93               434.10          170.08          604.18
  1950          94               333.08          141.07          474.15
  1950          95               198.05           75.03          273.08
  1950          96               125.03           64.03          189.06
  1950          97                94.02           28.02          122.04
  1950          98                47.01           24.02           71.03
  1950          99                32.00           13.00           45.00
  1950         100                21.00            7.00           28.00
  1950         101                 8.00            5.00           13.00
  1950         102                 4.00            2.00            6.00
  1950         103                 2.00            0.00            2.00
  1950         104                 2.00            1.00            3.00
  1950         105                 0.00            1.00            1.00
  1950         106                 0.00            0.00            0.00
  1950         107                 0.00            0.00            0.00
  1950         108                 0.00            0.00            0.00
  1950         109                 0.00            0.00            0.00
  1950         110+                2.00            0.00            2.00
  1951           0             56006.24        66867.55       122873.79
  1951           1             14577.32        15299.82        29877.14
  1951           2             11073.25        11609.62        22682.87
  1951           3              8196.18         8796.47        16992.65
  1951           4              4848.11         5232.27        10080.38
  1951           5              2216.05         2389.13         4605.18
  1951           6              1792.04         1932.11         3724.15
  1951           7              1542.04         1788.09         3330.13
  1951           8              1178.02         1467.07         2645.09
  1951           9              1037.02         1241.07         2278.09
  1951          10               928.02         1086.05         2014.07
  1951          11               771.02          841.05         1612.07
  1951          12               798.02          772.04         1570.06
  1951          13               919.02          860.04         1779.06
  1951          14              1019.02          951.05         1970.07
  1951          15              1132.02         1141.06         2273.08
  1951          16              1366.03         1381.08         2747.11
  1951          17              1497.04         1650.09         3147.13
  1951          18              1896.04         2006.10         3902.14
  1951          19              2152.05         2494.13         4646.18
  1951          20              2358.05         2545.13         4903.18
  1951          21              2303.05         2683.14         4986.19
  1951          22              2572.06         2914.15         5486.21
  1951          23              2756.06         3023.16         5779.22
  1951          24              2947.07         3135.17         6082.24
  1951          25              2834.06         2979.15         5813.21
  1951          26              2785.06         2890.15         5675.21
  1951          27              2823.06         2544.14         5367.20
  1951          28              2673.06         2276.12         4949.18
  1951          29              2585.06         2267.12         4852.18
  1951          30              2630.06         2235.12         4865.18
  1951          31              2458.05         2060.11         4518.16
  1951          32              2220.05         1888.10         4108.15
  1951          33              2265.05         1985.11         4250.16
  1951          34              2260.05         2015.11         4275.16
  1951          35              2361.05         2140.11         4501.16
  1951          36              2356.05         2251.12         4607.17
  1951          37              2429.05         2355.13         4784.18
  1951          38              2465.06         2372.13         4837.19
  1951          39              2573.06         2555.13         5128.19
  1951          40              2511.05         2531.13         5042.18
  1951          41              2502.06         2756.15         5258.21
  1951          42              2518.06         2850.15         5368.21
  1951          43              2568.06         2895.15         5463.21
  1951          44              2460.05         3123.17         5583.22
  1951          45              2341.06         2943.16         5284.22
  1951          46              2495.06         3221.17         5716.23
  1951          47              2732.06         3562.19         6294.25
  1951          48              2989.06         3855.20         6844.26
  1951          49              3139.07         4030.21         7169.28
  1951          50              3037.07         4171.23         7208.30
  1951          51              3006.06         4211.22         7217.28
  1951          52              3219.07         4326.23         7545.30
  1951          53              3448.08         4754.25         8202.33
  1951          54              3289.07         4804.25         8093.32
  1951          55              3593.08         5199.28         8792.36
  1951          56              3656.08         5314.29         8970.37
  1951          57              3880.08         5485.29         9365.37
  1951          58              4166.09         5896.31        10062.40
  1951          59              4041.09         5715.30         9756.39
  1951          60              4376.10         5974.32        10350.42
  1951          61              4790.10         6874.37        11664.47
  1951          62              5148.12         7263.38        12411.50
  1951          63              5204.12         7136.38        12340.50
  1951          64              5678.13         7429.40        13107.53
  1951          65              5667.12         7326.39        12993.51
  1951          66              6099.14         7638.41        13737.55
  1951          67              6753.15         7820.42        14573.57
  1951          68              7129.16         8196.43        15325.59
  1951          69              7530.16         8630.46        16160.62
  1951          70              7816.18         8473.45        16289.63
  1951          71              7969.18         8339.44        16308.62
  1951          72              8372.18         8506.45        16878.63
  1951          73              8387.18         8172.43        16559.61
  1951          74              8570.19         8069.43        16639.62
  1951          75              8932.20         7634.40        16566.60
  1951          76              8069.18         6970.37        15039.55
  1951          77              7605.17         6411.34        14016.51
  1951          78              7262.16         5771.31        13033.47
  1951          79              6599.14         4902.26        11501.40
  1951          80              5509.12         3940.21         9449.33
  1951          81              5139.11         3554.19         8693.30
  1951          82              5206.11         3451.18         8657.29
  1951          83              5045.12         3046.16         8091.28
  1951          84              4157.09         2380.13         6537.22
  1951          85              3633.08         2092.11         5725.19
  1951          86              3337.08         1744.10         5081.18
  1951          87              2454.06         1247.06         3701.12
  1951          88              1692.04          827.04         2519.08
  1951          89              1225.02          584.04         1809.06
  1951          90               978.02          478.02         1456.04
  1951          91               867.02          360.02         1227.04
  1951          92               652.02          249.02          901.04
  1951          93               466.01          186.01          652.02
  1951          94               360.00          115.00          475.00
  1951          95               217.00           75.00          292.00
  1951          96               138.00           33.00          171.00
  1951          97                87.00           34.00          121.00
  1951          98                73.00           17.00           90.00
  1951          99                41.00           10.00           51.00
  1951         100                12.00            2.00           14.00
  1951         101                 7.00            5.00           12.00
  1951         102                 5.00            0.00            5.00
  1951         103                 2.00            1.00            3.00
  1951         104                 2.00            0.00            2.00
  1951         105                 0.00            1.00            1.00
  1951         106                 2.00            0.00            2.00
  1951         107                 1.00            0.00            1.00
  1951         108                 1.00            0.00            1.00
  1951         109                 0.00            0.00            0.00
  1951         110+                1.00            1.00            2.00
  1952           0             45068.90        54057.89        99126.79
  1952           1              9312.81         9736.60        19049.41
  1952           2              8415.73         8657.42        17073.15
  1952           3              6608.57         7166.18        13774.75
  1952           4              4730.41         4813.79         9544.20
  1952           5              2664.23         3147.52         5811.75
  1952           6              1300.11         1441.24         2741.35
  1952           7              1107.10         1395.23         2502.33
  1952           8              1001.09         1336.22         2337.31
  1952           9               855.07         1071.17         1926.24
  1952          10               829.07          999.16         1828.23
  1952          11               748.07          874.14         1622.21
  1952          12               694.06          780.13         1474.19
  1952          13               670.06          691.11         1361.17
  1952          14               816.08          850.14         1666.22
  1952          15               880.08          949.16         1829.24
  1952          16              1101.10         1228.21         2329.31
  1952          17              1246.11         1455.24         2701.35
  1952          18              1458.12         1754.29         3212.41
  1952          19              1739.15         2075.34         3814.49
  1952          20              1902.16         2300.38         4202.54
  1952          21              2029.17         2314.38         4343.55
  1952          22              2026.18         2351.39         4377.57
  1952          23              2276.20         2524.41         4800.61
  1952          24              2242.19         2519.41         4761.60
  1952          25              2329.20         2497.41         4826.61
  1952          26              2331.20         2433.40         4764.60
  1952          27              2216.19         2252.37         4468.56
  1952          28              2230.20         2112.35         4342.55
  1952          29              2127.19         1957.32         4084.51
  1952          30              2206.20         1728.29         3934.49
  1952          31              2165.18         1840.30         4005.48
  1952          32              2081.18         1758.29         3839.47
  1952          33              1882.16         1589.26         3471.42
  1952          34              1959.17         1789.29         3748.46
  1952          35              2018.17         1724.29         3742.46
  1952          36              2069.18         1899.31         3968.49
  1952          37              2142.19         2065.34         4207.53
  1952          38              2153.19         1975.33         4128.52
  1952          39              2202.19         2086.35         4288.54
  1952          40              2327.20         2368.39         4695.59
  1952          41              2343.21         2396.40         4739.61
  1952          42              2285.19         2523.41         4808.60
  1952          43              2323.21         2675.44         4998.65
  1952          44              2266.20         2853.47         5119.67
  1952          45              2319.20         2896.48         5215.68
  1952          46              2247.19         2785.46         5032.65
  1952          47              2385.21         3222.53         5607.74
  1952          48              2591.22         3441.57         6032.79
  1952          49              2832.25         3830.63         6662.88
  1952          50              3022.27         4074.67         7096.94
  1952          51              3137.28         4194.69         7331.97
  1952          52              3167.27         4235.70         7402.97
  1952          53              3151.27         4518.74         7670.01
  1952          54              3507.30         4731.78         8239.08
  1952          55              3366.29         4825.80         8192.09
  1952          56              3649.31         5072.83         8722.14
  1952          57              3684.32         5520.91         9205.23
  1952          58              4109.35         5852.97         9962.32
  1952          59              4095.35         6081.00        10176.35
  1952          60              4052.35         6012.99        10065.34
  1952          61              4297.37         6058.00        10355.37
  1952          62              4982.43         6680.10        11662.53
  1952          63              5308.46         7500.23        12808.69
  1952          64              5399.46         7195.18        12594.64
  1952          65              5839.50         7559.24        13398.74
  1952          66              5831.50         7202.19        13033.69
  1952          67              6199.54         7730.27        13929.81
  1952          68              6874.60         8084.33        14958.93
  1952          69              7202.62         8259.36        15461.98
